location,lat,lng,date,time_start,mode,volume
Cecil St / Beverley St,43.6569639165242,-79.3951210587349,2020-02-11,2020-02-11T08:30:00,ped,97.0
Cecil St / Beverley St,43.6569639165242,-79.3951210587349,2020-02-11,2020-02-11T08:30:00,bike,43.0
Cecil St / Beverley St,43.6569639165242,-79.3951210587349,2020-02-11,2020-02-11T08:30:00,vehicle,174.0
Cecil St / Beverley St,43.6569639165242,-79.3951210587349,2020-02-11,2020-02-11T08:45:00,ped,87.0
Cecil St / Beverley St,43.6569639165242,-79.3951210587349,2020-02-11,2020-02-11T08:45:00,bike,48.0
Cecil St / Beverley St,43.6569639165242,-79.3951210587349,2020-02-11,2020-02-11T08:45:00,vehicle,182.0
Cecil St / Beverley St,43.6569639165242,-79.3951210587349,2020-02-11,2020-02-11T09:00:00,ped,59.0
Cecil St / Beverley St,43.6569639165242,-79.3951210587349,2020-02-11,2020-02-11T09:00:00,bike,37.0
Cecil St / Beverley St,43.6569639165242,-79.3951210587349,2020-02-11,2020-02-11T09:00:00,vehicle,155.0
Cecil St / Beverley St,43.6569639165242,-79.3951210587349,2020-02-11,2020-02-11T09:15:00,ped,54.0
Cecil St / Beverley St,43.6569639165242,-79.3951210587349,2020-02-11,2020-02-11T09:15:00,bike,32.0
Cecil St / Beverley St,43.6569639165242,-79.3951210587349,2020-02-11,2020-02-11T09:15:00,vehicle,168.0
Cecil St / Beverley St,43.6569639165242,-79.3951210587349,2020-02-11,2020-02-11T10:00:00,ped,44.0
Cecil St / Beverley St,43.6569639165242,-79.3951210587349,2020-02-11,2020-02-11T10:00:00,bike,16.0
Cecil St / Beverley St,43.6569639165242,-79.3951210587349,2020-02-11,2020-02-11T10:00:00,vehicle,181.0
Cecil St / Beverley St,43.6569639165242,-79.3951210587349,2020-02-11,2020-02-11T10:15:00,ped,53.0
Cecil St / Beverley St,43.6569639165242,-79.3951210587349,2020-02-11,2020-02-11T10:15:00,bike,9.0
Cecil St / Beverley St,43.6569639165242,-79.3951210587349,2020-02-11,2020-02-11T10:15:00,vehicle,167.0
Cecil St / Beverley St,43.6569639165242,-79.3951210587349,2020-02-11,2020-02-11T10:30:00,ped,181.0
Cecil St / Beverley St,43.6569639165242,-79.3951210587349,2020-02-11,2020-02-11T10:30:00,bike,12.0
Cecil St / Beverley St,43.6569639165242,-79.3951210587349,2020-02-11,2020-02-11T10:30:00,vehicle,143.0
Cecil St / Beverley St,43.6569639165242,-79.3951210587349,2020-02-11,2020-02-11T10:45:00,ped,45.0
Cecil St / Beverley St,43.6569639165242,-79.3951210587349,2020-02-11,2020-02-11T10:45:00,bike,11.0
Cecil St / Beverley St,43.6569639165242,-79.3951210587349,2020-02-11,2020-02-11T10:45:00,vehicle,154.0
Cecil St / Beverley St,43.6569639165242,-79.3951210587349,2020-02-11,2020-02-11T12:00:00,ped,96.0
Cecil St / Beverley St,43.6569639165242,-79.3951210587349,2020-02-11,2020-02-11T12:00:00,bike,10.0
Cecil St / Beverley St,43.6569639165242,-79.3951210587349,2020-02-11,2020-02-11T12:00:00,vehicle,133.0
Cecil St / Beverley St,43.6569639165242,-79.3951210587349,2020-02-11,2020-02-11T12:15:00,ped,81.0
Cecil St / Beverley St,43.6569639165242,-79.3951210587349,2020-02-11,2020-02-11T12:15:00,bike,14.0
Cecil St / Beverley St,43.6569639165242,-79.3951210587349,2020-02-11,2020-02-11T12:15:00,vehicle,163.0
Cecil St / Beverley St,43.6569639165242,-79.3951210587349,2020-02-11,2020-02-11T12:30:00,ped,85.0
Cecil St / Beverley St,43.6569639165242,-79.3951210587349,2020-02-11,2020-02-11T12:30:00,bike,15.0
Cecil St / Beverley St,43.6569639165242,-79.3951210587349,2020-02-11,2020-02-11T12:30:00,vehicle,165.0
Cecil St / Beverley St,43.6569639165242,-79.3951210587349,2020-02-11,2020-02-11T12:45:00,ped,94.0
Cecil St / Beverley St,43.6569639165242,-79.3951210587349,2020-02-11,2020-02-11T12:45:00,bike,29.0
Cecil St / Beverley St,43.6569639165242,-79.3951210587349,2020-02-11,2020-02-11T12:45:00,vehicle,164.0
Cecil St / Beverley St,43.6569639165242,-79.3951210587349,2020-02-11,2020-02-11T13:00:00,ped,94.0
Cecil St / Beverley St,43.6569639165242,-79.3951210587349,2020-02-11,2020-02-11T13:00:00,bike,21.0
Cecil St / Beverley St,43.6569639165242,-79.3951210587349,2020-02-11,2020-02-11T13:00:00,vehicle,127.0
Cecil St / Beverley St,43.6569639165242,-79.3951210587349,2020-02-11,2020-02-11T13:15:00,ped,56.0
Cecil St / Beverley St,43.6569639165242,-79.3951210587349,2020-02-11,2020-02-11T13:15:00,bike,19.0
Cecil St / Beverley St,43.6569639165242,-79.3951210587349,2020-02-11,2020-02-11T13:15:00,vehicle,121.0
Cecil St / Beverley St,43.6569639165242,-79.3951210587349,2020-02-11,2020-02-11T14:15:00,ped,42.0
Cecil St / Beverley St,43.6569639165242,-79.3951210587349,2020-02-11,2020-02-11T14:15:00,bike,24.0
Cecil St / Beverley St,43.6569639165242,-79.3951210587349,2020-02-11,2020-02-11T14:15:00,vehicle,115.0
Cecil St / Beverley St,43.6569639165242,-79.3951210587349,2020-02-11,2020-02-11T14:30:00,ped,47.0
Cecil St / Beverley St,43.6569639165242,-79.3951210587349,2020-02-11,2020-02-11T14:30:00,bike,9.0
Cecil St / Beverley St,43.6569639165242,-79.3951210587349,2020-02-11,2020-02-11T14:30:00,vehicle,127.0
Cecil St / Beverley St,43.6569639165242,-79.3951210587349,2020-02-11,2020-02-11T14:45:00,ped,76.0
Cecil St / Beverley St,43.6569639165242,-79.3951210587349,2020-02-11,2020-02-11T14:45:00,bike,17.0
Cecil St / Beverley St,43.6569639165242,-79.3951210587349,2020-02-11,2020-02-11T14:45:00,vehicle,137.0
Cecil St / Beverley St,43.6569639165242,-79.3951210587349,2020-02-11,2020-02-11T15:00:00,ped,125.0
Cecil St / Beverley St,43.6569639165242,-79.3951210587349,2020-02-11,2020-02-11T15:00:00,bike,9.0
Cecil St / Beverley St,43.6569639165242,-79.3951210587349,2020-02-11,2020-02-11T15:00:00,vehicle,130.0
Cecil St / Beverley St,43.6569639165242,-79.3951210587349,2020-02-11,2020-02-11T15:15:00,ped,64.0
Cecil St / Beverley St,43.6569639165242,-79.3951210587349,2020-02-11,2020-02-11T15:15:00,bike,18.0
Cecil St / Beverley St,43.6569639165242,-79.3951210587349,2020-02-11,2020-02-11T15:15:00,vehicle,139.0
Cecil St / Beverley St,43.6569639165242,-79.3951210587349,2020-02-11,2020-02-11T15:30:00,ped,82.0
Cecil St / Beverley St,43.6569639165242,-79.3951210587349,2020-02-11,2020-02-11T15:30:00,bike,19.0
Cecil St / Beverley St,43.6569639165242,-79.3951210587349,2020-02-11,2020-02-11T15:30:00,vehicle,137.0
Cecil St / Beverley St,43.6569639165242,-79.3951210587349,2020-02-11,2020-02-11T16:00:00,ped,82.0
Cecil St / Beverley St,43.6569639165242,-79.3951210587349,2020-02-11,2020-02-11T16:00:00,bike,26.0
Cecil St / Beverley St,43.6569639165242,-79.3951210587349,2020-02-11,2020-02-11T16:00:00,vehicle,157.0
Cecil St / Beverley St,43.6569639165242,-79.3951210587349,2020-02-11,2020-02-11T16:15:00,ped,80.0
Cecil St / Beverley St,43.6569639165242,-79.3951210587349,2020-02-11,2020-02-11T16:15:00,bike,22.0
Cecil St / Beverley St,43.6569639165242,-79.3951210587349,2020-02-11,2020-02-11T16:15:00,vehicle,149.0
Cecil St / Beverley St,43.6569639165242,-79.3951210587349,2020-02-11,2020-02-11T16:30:00,ped,89.0
Cecil St / Beverley St,43.6569639165242,-79.3951210587349,2020-02-11,2020-02-11T16:30:00,bike,29.0
Cecil St / Beverley St,43.6569639165242,-79.3951210587349,2020-02-11,2020-02-11T16:30:00,vehicle,138.0
Cecil St / Beverley St,43.6569639165242,-79.3951210587349,2020-02-11,2020-02-11T16:45:00,ped,111.0
Cecil St / Beverley St,43.6569639165242,-79.3951210587349,2020-02-11,2020-02-11T16:45:00,bike,31.0
Cecil St / Beverley St,43.6569639165242,-79.3951210587349,2020-02-11,2020-02-11T16:45:00,vehicle,163.0
Cecil St / Beverley St,43.6569639165242,-79.3951210587349,2020-02-11,2020-02-11T17:00:00,ped,122.0
Cecil St / Beverley St,43.6569639165242,-79.3951210587349,2020-02-11,2020-02-11T17:00:00,bike,40.0
Cecil St / Beverley St,43.6569639165242,-79.3951210587349,2020-02-11,2020-02-11T17:00:00,vehicle,185.0
Cecil St / Beverley St,43.6569639165242,-79.3951210587349,2020-02-11,2020-02-11T17:15:00,ped,144.0
Cecil St / Beverley St,43.6569639165242,-79.3951210587349,2020-02-11,2020-02-11T17:15:00,bike,71.0
Cecil St / Beverley St,43.6569639165242,-79.3951210587349,2020-02-11,2020-02-11T17:15:00,vehicle,189.0
Cecil St / Beverley St,43.6569639165242,-79.3951210587349,2020-02-11,2020-02-11T17:30:00,ped,118.0
Cecil St / Beverley St,43.6569639165242,-79.3951210587349,2020-02-11,2020-02-11T17:30:00,bike,37.0
Cecil St / Beverley St,43.6569639165242,-79.3951210587349,2020-02-11,2020-02-11T17:30:00,vehicle,175.0
Cecil St / Beverley St,43.6569639165242,-79.3951210587349,2020-02-11,2020-02-11T17:45:00,ped,118.0
Cecil St / Beverley St,43.6569639165242,-79.3951210587349,2020-02-11,2020-02-11T17:45:00,bike,36.0
Cecil St / Beverley St,43.6569639165242,-79.3951210587349,2020-02-11,2020-02-11T17:45:00,vehicle,182.0
Queen St W / Dufferin St,43.6422176567709,-79.4286136839455,2020-02-19,2020-02-19T07:30:00,ped,49.0
Queen St W / Dufferin St,43.6422176567709,-79.4286136839455,2020-02-19,2020-02-19T07:30:00,bike,4.0
Queen St W / Dufferin St,43.6422176567709,-79.4286136839455,2020-02-19,2020-02-19T07:30:00,vehicle,361.0
Queen St W / Dufferin St,43.6422176567709,-79.4286136839455,2020-02-19,2020-02-19T07:45:00,ped,87.0
Queen St W / Dufferin St,43.6422176567709,-79.4286136839455,2020-02-19,2020-02-19T07:45:00,bike,9.0
Queen St W / Dufferin St,43.6422176567709,-79.4286136839455,2020-02-19,2020-02-19T07:45:00,vehicle,400.0
Queen St W / Dufferin St,43.6422176567709,-79.4286136839455,2020-02-19,2020-02-19T08:00:00,ped,74.0
Queen St W / Dufferin St,43.6422176567709,-79.4286136839455,2020-02-19,2020-02-19T08:00:00,bike,7.0
Queen St W / Dufferin St,43.6422176567709,-79.4286136839455,2020-02-19,2020-02-19T08:00:00,vehicle,405.0
Queen St W / Dufferin St,43.6422176567709,-79.4286136839455,2020-02-19,2020-02-19T08:15:00,ped,105.0
Queen St W / Dufferin St,43.6422176567709,-79.4286136839455,2020-02-19,2020-02-19T08:15:00,bike,9.0
Queen St W / Dufferin St,43.6422176567709,-79.4286136839455,2020-02-19,2020-02-19T08:15:00,vehicle,417.0
Queen St W / Dufferin St,43.6422176567709,-79.4286136839455,2020-02-19,2020-02-19T08:30:00,ped,146.0
Queen St W / Dufferin St,43.6422176567709,-79.4286136839455,2020-02-19,2020-02-19T08:30:00,bike,12.0
Queen St W / Dufferin St,43.6422176567709,-79.4286136839455,2020-02-19,2020-02-19T08:30:00,vehicle,441.0
Queen St W / Dufferin St,43.6422176567709,-79.4286136839455,2020-02-19,2020-02-19T08:45:00,ped,114.0
Queen St W / Dufferin St,43.6422176567709,-79.4286136839455,2020-02-19,2020-02-19T08:45:00,bike,5.0
Queen St W / Dufferin St,43.6422176567709,-79.4286136839455,2020-02-19,2020-02-19T08:45:00,vehicle,446.0
Queen St W / Dufferin St,43.6422176567709,-79.4286136839455,2020-02-19,2020-02-19T09:00:00,ped,124.0
Queen St W / Dufferin St,43.6422176567709,-79.4286136839455,2020-02-19,2020-02-19T09:00:00,bike,11.0
Queen St W / Dufferin St,43.6422176567709,-79.4286136839455,2020-02-19,2020-02-19T09:00:00,vehicle,453.0
Queen St W / Dufferin St,43.6422176567709,-79.4286136839455,2020-02-19,2020-02-19T09:15:00,ped,93.0
Queen St W / Dufferin St,43.6422176567709,-79.4286136839455,2020-02-19,2020-02-19T09:15:00,bike,5.0
Queen St W / Dufferin St,43.6422176567709,-79.4286136839455,2020-02-19,2020-02-19T09:15:00,vehicle,400.0
Queen St W / Dufferin St,43.6422176567709,-79.4286136839455,2020-02-19,2020-02-19T10:00:00,ped,76.0
Queen St W / Dufferin St,43.6422176567709,-79.4286136839455,2020-02-19,2020-02-19T10:00:00,bike,6.0
Queen St W / Dufferin St,43.6422176567709,-79.4286136839455,2020-02-19,2020-02-19T10:00:00,vehicle,357.0
Queen St W / Dufferin St,43.6422176567709,-79.4286136839455,2020-02-19,2020-02-19T10:15:00,ped,97.0
Queen St W / Dufferin St,43.6422176567709,-79.4286136839455,2020-02-19,2020-02-19T10:15:00,bike,4.0
Queen St W / Dufferin St,43.6422176567709,-79.4286136839455,2020-02-19,2020-02-19T10:15:00,vehicle,314.0
Queen St W / Dufferin St,43.6422176567709,-79.4286136839455,2020-02-19,2020-02-19T10:30:00,ped,97.0
Queen St W / Dufferin St,43.6422176567709,-79.4286136839455,2020-02-19,2020-02-19T10:30:00,bike,4.0
Queen St W / Dufferin St,43.6422176567709,-79.4286136839455,2020-02-19,2020-02-19T10:30:00,vehicle,361.0
Queen St W / Dufferin St,43.6422176567709,-79.4286136839455,2020-02-19,2020-02-19T10:45:00,ped,103.0
Queen St W / Dufferin St,43.6422176567709,-79.4286136839455,2020-02-19,2020-02-19T10:45:00,bike,6.0
Queen St W / Dufferin St,43.6422176567709,-79.4286136839455,2020-02-19,2020-02-19T10:45:00,vehicle,319.0
Queen St W / Dufferin St,43.6422176567709,-79.4286136839455,2020-02-19,2020-02-19T11:00:00,ped,96.0
Queen St W / Dufferin St,43.6422176567709,-79.4286136839455,2020-02-19,2020-02-19T11:00:00,bike,3.0
Queen St W / Dufferin St,43.6422176567709,-79.4286136839455,2020-02-19,2020-02-19T11:00:00,vehicle,348.0
Queen St W / Dufferin St,43.6422176567709,-79.4286136839455,2020-02-19,2020-02-19T11:15:00,ped,103.0
Queen St W / Dufferin St,43.6422176567709,-79.4286136839455,2020-02-19,2020-02-19T11:15:00,bike,5.0
Queen St W / Dufferin St,43.6422176567709,-79.4286136839455,2020-02-19,2020-02-19T11:15:00,vehicle,334.0
Queen St W / Dufferin St,43.6422176567709,-79.4286136839455,2020-02-19,2020-02-19T11:30:00,ped,118.0
Queen St W / Dufferin St,43.6422176567709,-79.4286136839455,2020-02-19,2020-02-19T11:30:00,bike,7.0
Queen St W / Dufferin St,43.6422176567709,-79.4286136839455,2020-02-19,2020-02-19T11:30:00,vehicle,328.0
Queen St W / Dufferin St,43.6422176567709,-79.4286136839455,2020-02-19,2020-02-19T11:45:00,ped,95.0
Queen St W / Dufferin St,43.6422176567709,-79.4286136839455,2020-02-19,2020-02-19T11:45:00,bike,6.0
Queen St W / Dufferin St,43.6422176567709,-79.4286136839455,2020-02-19,2020-02-19T11:45:00,vehicle,342.0
Queen St W / Dufferin St,43.6422176567709,-79.4286136839455,2020-02-19,2020-02-19T13:00:00,ped,162.0
Queen St W / Dufferin St,43.6422176567709,-79.4286136839455,2020-02-19,2020-02-19T13:00:00,bike,6.0
Queen St W / Dufferin St,43.6422176567709,-79.4286136839455,2020-02-19,2020-02-19T13:00:00,vehicle,328.0
Queen St W / Dufferin St,43.6422176567709,-79.4286136839455,2020-02-19,2020-02-19T13:15:00,ped,133.0
Queen St W / Dufferin St,43.6422176567709,-79.4286136839455,2020-02-19,2020-02-19T13:15:00,bike,6.0
Queen St W / Dufferin St,43.6422176567709,-79.4286136839455,2020-02-19,2020-02-19T13:15:00,vehicle,362.0
Queen St W / Dufferin St,43.6422176567709,-79.4286136839455,2020-02-19,2020-02-19T13:30:00,ped,174.0
Queen St W / Dufferin St,43.6422176567709,-79.4286136839455,2020-02-19,2020-02-19T13:30:00,bike,9.0
Queen St W / Dufferin St,43.6422176567709,-79.4286136839455,2020-02-19,2020-02-19T13:30:00,vehicle,304.0
Queen St W / Dufferin St,43.6422176567709,-79.4286136839455,2020-02-19,2020-02-19T13:45:00,ped,136.0
Queen St W / Dufferin St,43.6422176567709,-79.4286136839455,2020-02-19,2020-02-19T13:45:00,bike,5.0
Queen St W / Dufferin St,43.6422176567709,-79.4286136839455,2020-02-19,2020-02-19T13:45:00,vehicle,357.0
Queen St W / Dufferin St,43.6422176567709,-79.4286136839455,2020-02-19,2020-02-19T14:00:00,ped,117.0
Queen St W / Dufferin St,43.6422176567709,-79.4286136839455,2020-02-19,2020-02-19T14:00:00,bike,4.0
Queen St W / Dufferin St,43.6422176567709,-79.4286136839455,2020-02-19,2020-02-19T14:00:00,vehicle,354.0
Queen St W / Dufferin St,43.6422176567709,-79.4286136839455,2020-02-19,2020-02-19T14:15:00,ped,147.0
Queen St W / Dufferin St,43.6422176567709,-79.4286136839455,2020-02-19,2020-02-19T14:15:00,bike,2.0
Queen St W / Dufferin St,43.6422176567709,-79.4286136839455,2020-02-19,2020-02-19T14:15:00,vehicle,330.0
Queen St W / Dufferin St,43.6422176567709,-79.4286136839455,2020-02-19,2020-02-19T14:30:00,ped,149.0
Queen St W / Dufferin St,43.6422176567709,-79.4286136839455,2020-02-19,2020-02-19T14:30:00,bike,8.0
Queen St W / Dufferin St,43.6422176567709,-79.4286136839455,2020-02-19,2020-02-19T14:30:00,vehicle,370.0
Queen St W / Dufferin St,43.6422176567709,-79.4286136839455,2020-02-19,2020-02-19T14:45:00,ped,119.0
Queen St W / Dufferin St,43.6422176567709,-79.4286136839455,2020-02-19,2020-02-19T14:45:00,bike,7.0
Queen St W / Dufferin St,43.6422176567709,-79.4286136839455,2020-02-19,2020-02-19T14:45:00,vehicle,382.0
Queen St W / Dufferin St,43.6422176567709,-79.4286136839455,2020-02-19,2020-02-19T16:00:00,ped,162.0
Queen St W / Dufferin St,43.6422176567709,-79.4286136839455,2020-02-19,2020-02-19T16:00:00,bike,5.0
Queen St W / Dufferin St,43.6422176567709,-79.4286136839455,2020-02-19,2020-02-19T16:00:00,vehicle,421.0
Queen St W / Dufferin St,43.6422176567709,-79.4286136839455,2020-02-19,2020-02-19T16:15:00,ped,173.0
Queen St W / Dufferin St,43.6422176567709,-79.4286136839455,2020-02-19,2020-02-19T16:15:00,bike,2.0
Queen St W / Dufferin St,43.6422176567709,-79.4286136839455,2020-02-19,2020-02-19T16:15:00,vehicle,429.0
Queen St W / Dufferin St,43.6422176567709,-79.4286136839455,2020-02-19,2020-02-19T16:30:00,ped,162.0
Queen St W / Dufferin St,43.6422176567709,-79.4286136839455,2020-02-19,2020-02-19T16:30:00,bike,6.0
Queen St W / Dufferin St,43.6422176567709,-79.4286136839455,2020-02-19,2020-02-19T16:30:00,vehicle,443.0
Queen St W / Dufferin St,43.6422176567709,-79.4286136839455,2020-02-19,2020-02-19T16:45:00,ped,160.0
Queen St W / Dufferin St,43.6422176567709,-79.4286136839455,2020-02-19,2020-02-19T16:45:00,bike,7.0
Queen St W / Dufferin St,43.6422176567709,-79.4286136839455,2020-02-19,2020-02-19T16:45:00,vehicle,438.0
Queen St W / Dufferin St,43.6422176567709,-79.4286136839455,2020-02-19,2020-02-19T17:00:00,ped,192.0
Queen St W / Dufferin St,43.6422176567709,-79.4286136839455,2020-02-19,2020-02-19T17:00:00,bike,9.0
Queen St W / Dufferin St,43.6422176567709,-79.4286136839455,2020-02-19,2020-02-19T17:00:00,vehicle,524.0
Queen St W / Dufferin St,43.6422176567709,-79.4286136839455,2020-02-19,2020-02-19T17:15:00,ped,268.0
Queen St W / Dufferin St,43.6422176567709,-79.4286136839455,2020-02-19,2020-02-19T17:15:00,bike,8.0
Queen St W / Dufferin St,43.6422176567709,-79.4286136839455,2020-02-19,2020-02-19T17:15:00,vehicle,576.0
Queen St W / Dufferin St,43.6422176567709,-79.4286136839455,2020-02-19,2020-02-19T17:30:00,ped,229.0
Queen St W / Dufferin St,43.6422176567709,-79.4286136839455,2020-02-19,2020-02-19T17:30:00,bike,9.0
Queen St W / Dufferin St,43.6422176567709,-79.4286136839455,2020-02-19,2020-02-19T17:30:00,vehicle,492.0
Queen St W / Dufferin St,43.6422176567709,-79.4286136839455,2020-02-19,2020-02-19T17:45:00,ped,235.0
Queen St W / Dufferin St,43.6422176567709,-79.4286136839455,2020-02-19,2020-02-19T17:45:00,bike,11.0
Queen St W / Dufferin St,43.6422176567709,-79.4286136839455,2020-02-19,2020-02-19T17:45:00,vehicle,502.0
Peel Ave / Dufferin St,43.6437922308214,-79.4291925219744,2020-02-19,2020-02-19T07:30:00,ped,11.0
Peel Ave / Dufferin St,43.6437922308214,-79.4291925219744,2020-02-19,2020-02-19T07:30:00,bike,1.0
Peel Ave / Dufferin St,43.6437922308214,-79.4291925219744,2020-02-19,2020-02-19T07:30:00,vehicle,200.0
Peel Ave / Dufferin St,43.6437922308214,-79.4291925219744,2020-02-19,2020-02-19T07:45:00,ped,11.0
Peel Ave / Dufferin St,43.6437922308214,-79.4291925219744,2020-02-19,2020-02-19T07:45:00,bike,0.0
Peel Ave / Dufferin St,43.6437922308214,-79.4291925219744,2020-02-19,2020-02-19T07:45:00,vehicle,211.0
Peel Ave / Dufferin St,43.6437922308214,-79.4291925219744,2020-02-19,2020-02-19T08:00:00,ped,8.0
Peel Ave / Dufferin St,43.6437922308214,-79.4291925219744,2020-02-19,2020-02-19T08:00:00,bike,0.0
Peel Ave / Dufferin St,43.6437922308214,-79.4291925219744,2020-02-19,2020-02-19T08:00:00,vehicle,209.0
Peel Ave / Dufferin St,43.6437922308214,-79.4291925219744,2020-02-19,2020-02-19T08:15:00,ped,28.0
Peel Ave / Dufferin St,43.6437922308214,-79.4291925219744,2020-02-19,2020-02-19T08:15:00,bike,2.0
Peel Ave / Dufferin St,43.6437922308214,-79.4291925219744,2020-02-19,2020-02-19T08:15:00,vehicle,207.0
Peel Ave / Dufferin St,43.6437922308214,-79.4291925219744,2020-02-19,2020-02-19T08:30:00,ped,26.0
Peel Ave / Dufferin St,43.6437922308214,-79.4291925219744,2020-02-19,2020-02-19T08:30:00,bike,0.0
Peel Ave / Dufferin St,43.6437922308214,-79.4291925219744,2020-02-19,2020-02-19T08:30:00,vehicle,234.0
Peel Ave / Dufferin St,43.6437922308214,-79.4291925219744,2020-02-19,2020-02-19T08:45:00,ped,14.0
